,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin
28,2018-10-20,New York Knicks,Boston Celtics,211.5,8,384,-500,204,-2
29,2018-10-20,Miami Heat,Charlotte Bobcats,216.5,5,-155,135,225,-1
30,2018-10-20,Chicago Bulls,Detroit Pistons,214,2.5,170,-200,234,-2
31,2018-10-20,Dallas Mavericks,Minnesota Timberwolves,216,2.5,-130,110,276,4
32,2018-10-20,Denver Nuggets,Phoenix Suns,223,9,-620,459,210,28
33,2018-10-20,Portland Trail Blazers,San Antonio Spurs,213,4,-205,172,229,13
34,2018-10-20,Los Angeles Lakers,Houston Rockets,235,2,140,-160,239,-9
35,2018-10-21,Cleveland Cavaliers,Atlanta Hawks,226.5,5.5,-380,303,244,-22
36,2018-10-21,Oklahoma City Thunder,Sacramento Kings,219.5,8.5,-650,477,251,-11
37,2018-10-21,Denver Nuggets,Golden State Warriors,230,3,163,-189,198,2
38,2018-10-21,Los Angeles Clippers,Houston Rockets,225,2.5,-135,115,227,3
39,2018-10-22,Toronto Raptors,Charlotte Bobcats,221,9,-400,317,233,21
40,2018-10-22,Boston Celtics,Orlando Magic,212,12,-894,611,183,-3
41,2018-10-22,Minnesota Timberwolves,Indiana Pacers,221.5,2,-130,110,192,10
42,2018-10-22,Milwaukee Bucks,New York Knicks,222,10,-900,614,237,11
43,2018-10-22,Dallas Mavericks,Chicago Bulls,228.5,4.5,-200,170,224,6
44,2018-10-22,Utah Jazz,Memphis Grizzlies,218,9,-700,506,176,-8
45,2018-10-22,Portland Trail Blazers,Washington Wizards,226,4.5,-185,160,249,-1
46,2018-10-22,Los Angeles Lakers,San Antonio Spurs,222.5,1,-130,110,285,-1
47,2018-10-22,Golden State Warriors,Phoenix Suns,228.5,13,-1300,797,226,20
48,2018-10-23,Detroit Pistons,Philadelphia 76ers,219,3,100,-120,265,1
49,2018-10-23,New Orleans Pelicans,Los Angeles Clippers,233,5.5,-245,203,225,7
50,2018-10-23,Denver Nuggets,Sacramento Kings,227,11.5,-900,614,238,14
51,2018-10-24,Cleveland Cavaliers,Brooklyn Nets,228,3,-145,125,188,-16
52,2018-10-24,Atlanta Hawks,Dallas Mavericks,231.5,2.5,110,-130,215,7
53,2018-10-24,Miami Heat,New York Knicks,224,8,-400,300,197,23
54,2018-10-24,Toronto Raptors,Minnesota Timberwolves,226,8,-425,325,217,7
55,2018-10-24,Chicago Bulls,Charlotte Bobcats,227,3.5,170,-200,222,2
56,2018-10-24,Houston Rockets,Utah Jazz,218.5,3.5,-115,-105,189,-11
57,2018-10-24,San Antonio Spurs,Indiana Pacers,215,2,-125,105,212,-20
58,2018-10-24,Milwaukee Bucks,Philadelphia 76ers,224.5,4.5,-220,180,231,15
59,2018-10-24,Phoenix Suns,Los Angeles Lakers,234,2,185,-230,244,-18
60,2018-10-24,Sacramento Kings,Memphis Grizzlies,220,2,120,-140,189,5
61,2018-10-24,Golden State Warriors,Washington Wizards,231.5,9.5,-650,450,266,22
62,2018-10-25,Detroit Pistons,Cleveland Cavaliers,223.5,6.5,-500,375,213,7
63,2018-10-25,Orlando Magic,Portland Trail Blazers,219,3.5,145,-170,242,-14
64,2018-10-25,Oklahoma City Thunder,Boston Celtics,209,1.5,-110,-110,196,-6
65,2018-10-25,Los Angeles Lakers,Denver Nuggets,239,3.5,100,-120,235,7
66,2018-10-26,Charlotte Bobcats,Chicago Bulls,228,8,-650,450,241,29
67,2018-10-26,Toronto Raptors,Dallas Mavericks,229,10.5,-1000,650,223,9
68,2018-10-26,New York Knicks,Golden State Warriors,228,11.5,650,-1000,228,-28
69,2018-10-26,New Orleans Pelicans,Brooklyn Nets,234,9.5,-500,375,232,2
70,2018-10-26,Houston Rockets,Los Angeles Clippers,219,3,-180,150,246,-20
71,2018-10-26,Minnesota Timberwolves,Milwaukee Bucks,232,2,110,-130,220,-30
72,2018-10-26,Sacramento Kings,Washington Wizards,236,4.5,190,-240,228,4
73,2018-10-27,Detroit Pistons,Boston Celtics,205.5,3.5,140,-160,198,-20
74,2018-10-27,New Orleans Pelicans,Utah Jazz,226,0,210,-260,243,-21
75,2018-10-27,Philadelphia 76ers,Charlotte Bobcats,230.5,6,-280,230,208,2
76,2018-10-27,Atlanta Hawks,Chicago Bulls,231.5,4,-240,190,182,-12
77,2018-10-27,Cleveland Cavaliers,Indiana Pacers,215,6.5,275,-350,226,-12
78,2018-10-27,Miami Heat,Portland Trail Blazers,222,1,-125,105,231,9
79,2018-10-27,Memphis Grizzlies,Phoenix Suns,206.5,9.5,-350,275,213,21
80,2018-10-27,San Antonio Spurs,Los Angeles Lakers,221,1.5,-105,-115,216,4
81,2018-10-27,Milwaukee Bucks,Orlando Magic,222,9,-500,375,204,22
82,2018-10-28,Brooklyn Nets,Golden State Warriors,226,10,450,-650,234,-6
83,2018-10-28,Oklahoma City Thunder,Phoenix Suns,218,11.5,-2000,1000,227,7
84,2018-10-28,Dallas Mavericks,Utah Jazz,217,3.5,170,-200,217,-9
85,2018-10-28,Los Angeles Clippers,Washington Wizards,228,4,-170,145,240,32
86,2018-10-29,Philadelphia 76ers,Atlanta Hawks,229.5,11,-1000,650,205,21
87,2018-10-29,Indiana Pacers,Portland Trail Blazers,220.5,3,-170,145,196,-10
88,2018-10-29,Miami Heat,Sacramento Kings,227,8,-500,375,236,-10
89,2018-10-29,New York Knicks,Brooklyn Nets,217.5,1.5,-120,100,211,19
90,2018-10-29,Milwaukee Bucks,Toronto Raptors,220.5,1,110,-130,233,15
91,2018-10-29,Chicago Bulls,Golden State Warriors,231,11,600,-900,273,-25
92,2018-10-29,Minnesota Timberwolves,Los Angeles Lakers,238.5,1,105,-125,244,4
93,2018-10-29,San Antonio Spurs,Dallas Mavericks,219,6.5,-310,250,221,5
94,2018-10-29,Denver Nuggets,New Orleans Pelicans,232.5,7,-500,375,227,5
95,2018-10-30,Cleveland Cavaliers,Atlanta Hawks,226,3,-205,172,250,22
96,2018-10-30,Charlotte Bobcats,Miami Heat,220,3.5,-160,140,238,12
97,2018-10-30,Orlando Magic,Sacramento Kings,224,4,-200,170,206,-8
98,2018-10-30,Boston Celtics,Detroit Pistons,207.5,8.5,-480,371,213,3
99,2018-10-30,Toronto Raptors,Philadelphia 76ers,222,6.5,-260,215,241,17
100,2018-10-30,Houston Rockets,Portland Trail Blazers,224.5,2.5,-200,170,189,-19
101,2018-10-30,Oklahoma City Thunder,Los Angeles Clippers,224,2.5,-165,144,238,18
102,2018-10-30,Memphis Grizzlies,Washington Wizards,218.5,1,-115,-105,202,12
103,2018-10-31,Brooklyn Nets,Detroit Pistons,214,1,-130,110,239,1
104,2018-10-31,Chicago Bulls,Denver Nuggets,226.5,8.5,317,-400,215,-1
105,2018-10-31,New York Knicks,Indiana Pacers,211.5,5.5,212,-256,208,-6
106,2018-10-31,Minnesota Timberwolves,Utah Jazz,223,2.5,260,-320,253,3
107,2018-10-31,Golden State Warriors,New Orleans Pelicans,234,12,-502,386,252,10
108,2018-10-31,Phoenix Suns,San Antonio Spurs,219,7.5,281,-350,210,-30
109,2018-10-31,Los Angeles Lakers,Dallas Mavericks,235,7,-402,318,227,1
110,2018-11-01,Charlotte Bobcats,Oklahoma City Thunder,227,1,-120,100,218,-4
111,2018-11-01,Philadelphia 76ers,Los Angeles Clippers,229.5,4.5,-240,190,235,9
112,2018-11-01,Cleveland Cavaliers,Denver Nuggets,222,5,185,-230,201,-19
113,2018-11-01,Atlanta Hawks,Sacramento Kings,230,2,115,-135,261,-31
114,2018-11-01,Boston Celtics,Milwaukee Bucks,215,3,-140,120,230,4
115,2018-11-01,Portland Trail Blazers,New Orleans Pelicans,237,4,-350,275,251,13
116,2018-11-02,Orlando Magic,Los Angeles Clippers,220,3.5,145,-170,215,-25
117,2018-11-02,Brooklyn Nets,Houston Rockets,219.5,4.5,160,-190,230,-8
118,2018-11-02,Washington Wizards,Oklahoma City Thunder,233.5,2.5,-170,145,245,-23
119,2018-11-02,Chicago Bulls,Indiana Pacers,211.5,7.5,250,-310,212,-2
120,2018-11-02,Dallas Mavericks,New York Knicks,216.5,6,-250,200,224,-12
121,2018-11-02,Utah Jazz,Memphis Grizzlies,202,8,-350,275,210,-10
122,2018-11-02,Phoenix Suns,Toronto Raptors,226,10,450,-650,205,-9
123,2018-11-02,Golden State Warriors,Minnesota Timberwolves,243,11,-800,550,215,17
124,2018-11-03,Philadelphia 76ers,Detroit Pistons,224.5,7.5,-350,275,208,10
125,2018-11-03,Indiana Pacers,Boston Celtics,207.5,1,142,-165,203,1
126,2018-11-03,Charlotte Bobcats,Cleveland Cavaliers,226,9.5,-650,450,220,32
127,2018-11-03,Atlanta Hawks,Miami Heat,226.5,5.5,190,-240,241,5
128,2018-11-03,Chicago Bulls,Houston Rockets,227,8,325,-425,184,-8
129,2018-11-03,San Antonio Spurs,New Orleans Pelicans,231.5,3,-125,105,204,14
130,2018-11-03,Denver Nuggets,Utah Jazz,208,4,-190,160,191,15
131,2018-11-03,Portland Trail Blazers,Los Angeles Lakers,238,3.5,-155,135,224,-4
132,2018-11-04,Milwaukee Bucks,Sacramento Kings,234,10,-650,450,253,35
133,2018-11-04,Brooklyn Nets,Philadelphia 76ers,226,4,150,-180,219,25
134,2018-11-04,Washington Wizards,New York Knicks,228,6.5,-300,240,203,13
135,2018-11-04,San Antonio Spurs,Orlando Magic,209,8,-360,280,227,-7
136,2018-11-04,Phoenix Suns,Memphis Grizzlies,210.5,3,160,-190,202,2
137,2018-11-04,Portland Trail Blazers,Minnesota Timberwolves,231,4,-275,225,192,30
138,2018-11-04,Los Angeles Lakers,Toronto Raptors,233,3,-125,105,228,-14
139,2018-11-05,Indiana Pacers,Houston Rockets,212,0,-110,-110,192,-4
140,2018-11-05,Detroit Pistons,Miami Heat,218,3.5,-150,130,235,-5
141,2018-11-05,Orlando Magic,Cleveland Cavaliers,212,3.5,-180,150,202,2
142,2018-11-05,New York Knicks,Chicago Bulls,216,2.5,-150,130,231,-1
143,2018-11-05,Oklahoma City Thunder,New Orleans Pelicans,236,4.5,-160,140,238,6
144,2018-11-05,Denver Nuggets,Boston Celtics,203,2,-120,100,222,8
145,2018-11-05,Utah Jazz,Toronto Raptors,217,1.5,-155,135,235,-13
146,2018-11-05,Golden State Warriors,Memphis Grizzlies,219,14,-2000,1000,218,16
147,2018-11-05,Los Angeles Clippers,Minnesota Timberwolves,228,5,-240,190,229,11
148,2018-11-06,Charlotte Bobcats,Atlanta Hawks,232,11,-900,600,215,11
149,2018-11-06,Dallas Mavericks,Washington Wizards,225.5,1,105,-125,219,19
150,2018-11-06,Phoenix Suns,Brooklyn Nets,219.5,0,120,-140,186,-22
151,2018-11-06,Portland Trail Blazers,Milwaukee Bucks,230,1,110,-130,221,15
152,2018-11-07,Orlando Magic,Detroit Pistons,211.5,1,135,-155,199,-7
153,2018-11-07,Cleveland Cavaliers,Oklahoma City Thunder,219.5,5.5,230,-280,181,-9
154,2018-11-07,Atlanta Hawks,New York Knicks,222.5,1,100,-120,219,-5
155,2018-11-07,Miami Heat,San Antonio Spurs,215.5,1.5,-115,-105,183,7
156,2018-11-07,Memphis Grizzlies,Denver Nuggets,205.5,3.5,140,-160,176,2
157,2018-11-07,New Orleans Pelicans,Chicago Bulls,230.5,10.5,-800,550,205,9
158,2018-11-07,Indiana Pacers,Philadelphia 76ers,216,2.5,-145,125,194,-6
159,2018-11-07,Utah Jazz,Dallas Mavericks,218.5,10,-550,400,219,15
160,2018-11-07,Sacramento Kings,Toronto Raptors,233.5,8,400,-550,219,-9
161,2018-11-07,Los Angeles Lakers,Minnesota Timberwolves,237,5,-270,220,224,4
162,2018-11-08,Oklahoma City Thunder,Houston Rockets,214.5,4.5,175,-210,178,18
163,2018-11-08,Phoenix Suns,Boston Celtics,211,8.5,375,-500,225,-7
164,2018-11-08,Portland Trail Blazers,Los Angeles Clippers,225.5,4.5,-220,180,221,11
165,2018-11-08,Golden State Warriors,Milwaukee Bucks,238.5,6,-270,220,245,-23
166,2018-11-09,Orlando Magic,Washington Wizards,216.5,3,145,-170,225,9
167,2018-11-09,Philadelphia 76ers,Charlotte Bobcats,223.5,5,-240,190,265,1
168,2018-11-09,Atlanta Hawks,Detroit Pistons,223.5,5,200,-250,233,-15
169,2018-11-09,Miami Heat,Indiana Pacers,209.5,1,115,-135,212,-8
170,2018-11-09,Denver Nuggets,Brooklyn Nets,209.5,9.5,-450,350,222,-2
171,2018-11-09,Utah Jazz,Boston Celtics,210,3,-270,220,238,8
172,2018-11-09,Sacramento Kings,Minnesota Timberwolves,234.5,3,115,-135,231,11
173,2018-11-10,Toronto Raptors,New York Knicks,218.5,14,-2000,1000,240,16
174,2018-11-10,Los Angeles Clippers,Milwaukee Bucks,231.5,3,160,-190,254,2
175,2018-11-10,New Orleans Pelicans,Phoenix Suns,228,10,-500,375,218,20
176,2018-11-10,Chicago Bulls,Cleveland Cavaliers,212.5,4,-200,170,197,1
177,2018-11-10,Miami Heat,Washington Wizards,225.5,3,-170,145,226,-6
178,2018-11-10,Memphis Grizzlies,Philadelphia 76ers,210,0,-200,170,218,6
179,2018-11-10,Golden State Warriors,Brooklyn Nets,226.5,10,-400,300,216,16
180,2018-11-10,San Antonio Spurs,Houston Rockets,208,0,145,-170,185,7
181,2018-11-10,Dallas Mavericks,Oklahoma City Thunder,216,1,-125,105,207,15
182,2018-11-10,Sacramento Kings,Los Angeles Lakers,240,5.5,200,-250,187,-15
183,2018-11-11,Detroit Pistons,Charlotte Bobcats,221,2,-140,120,216,-10
184,2018-11-11,Houston Rockets,Indiana Pacers,209,2.5,-145,125,218,12
185,2018-11-11,New York Knicks,Orlando Magic,207.5,1.5,-165,142,204,-26
186,2018-11-11,Denver Nuggets,Milwaukee Bucks,220,2,-160,140,235,-7
187,2018-11-11,Portland Trail Blazers,Boston Celtics,214,2.5,-130,110,194,6
188,2018-11-11,Los Angeles Lakers,Atlanta Hawks,239,11.5,-800,550,213,1
189,2018-11-12,Washington Wizards,Orlando Magic,220.5,8.5,-360,280,226,8
190,2018-11-12,Miami Heat,Philadelphia 76ers,223,1,-140,120,238,-10
191,2018-11-12,Toronto Raptors,New Orleans Pelicans,230,8.5,-550,400,236,-16
192,2018-11-12,Chicago Bulls,Dallas Mavericks,211,1,120,-140,201,-5
193,2018-11-12,Memphis Grizzlies,Utah Jazz,205.5,2,145,-170,184,-8
194,2018-11-12,Oklahoma City Thunder,Phoenix Suns,208,8.5,-400,300,219,17
195,2018-11-12,Minnesota Timberwolves,Brooklyn Nets,222,2.5,-170,145,233,7
196,2018-11-12,Sacramento Kings,San Antonio Spurs,220,3.5,120,-140,203,5
197,2018-11-12,Los Angeles Clippers,Golden State Warriors,232,2,145,-170,237,5
198,2018-11-13,Cleveland Cavaliers,Charlotte Bobcats,218.5,6.5,350,-450,202,24
199,2018-11-13,Denver Nuggets,Houston Rockets,212.5,4,-180,150,208,-10
200,2018-11-13,Golden State Warriors,Atlanta Hawks,234,13,-1000,650,213,7
201,2018-11-14,Orlando Magic,Philadelphia 76ers,220,6,190,-240,217,5
202,2018-11-14,Washington Wizards,Cleveland Cavaliers,219.5,11,-1100,700,214,24
203,2018-11-14,Boston Celtics,Chicago Bulls,210,12,-1400,800,193,29
204,2018-11-14,Toronto Raptors,Detroit Pistons,222,10,-550,400,210,-2
205,2018-11-14,Brooklyn Nets,Miami Heat,218.5,1.5,115,-135,227,-13
206,2018-11-14,Oklahoma City Thunder,New York Knicks,213,9,-420,320,231,25
207,2018-11-14,Minnesota Timberwolves,New Orleans Pelicans,237.5,1,110,-130,207,7
208,2018-11-14,Milwaukee Bucks,Memphis Grizzlies,217.5,9.5,-550,400,229,-3
209,2018-11-14,Dallas Mavericks,Utah Jazz,215.5,3.5,180,-220,186,50
210,2018-11-14,Phoenix Suns,San Antonio Spurs,211.5,5,200,-250,212,20
211,2018-11-14,Los Angeles Lakers,Portland Trail Blazers,228,1,-135,115,243,9
212,2018-11-15,Houston Rockets,Golden State Warriors,220,0,-190,160,193,21
213,2018-11-15,Denver Nuggets,Atlanta Hawks,221,12.5,-1500,850,231,45
214,2018-11-15,Los Angeles Clippers,San Antonio Spurs,219.5,5,-280,230,227,5
215,2018-11-16,Washington Wizards,Brooklyn Nets,220.5,6.5,-270,220,219,-11
216,2018-11-16,Indiana Pacers,Miami Heat,212,4.5,-220,180,190,8
217,2018-11-16,Philadelphia 76ers,Utah Jazz,216.5,2.5,-145,125,220,6
218,2018-11-16,Boston Celtics,Toronto Raptors,214,1.5,-135,115,239,7
219,2018-11-16,Minnesota Timberwolves,Portland Trail Blazers,223.5,1,-120,100,208,16
220,2018-11-16,Memphis Grizzlies,Sacramento Kings,212,6,-275,225,216,8
221,2018-11-16,New Orleans Pelicans,New York Knicks,227.5,10,-700,500,253,5
222,2018-11-16,Milwaukee Bucks,Chicago Bulls,223,13.5,-2000,1000,227,19
223,2018-11-17,Brooklyn Nets,Los Angeles Clippers,221,6,150,-180,246,-8
224,2018-11-17,Orlando Magic,Los Angeles Lakers,222,5,155,-185,247,13
225,2018-11-17,Indiana Pacers,Atlanta Hawks,219,12.5,-800,550,186,8
226,2018-11-17,New Orleans Pelicans,Denver Nuggets,225,1,-110,-110,240,10
227,2018-11-17,Charlotte Bobcats,Philadelphia 76ers,226,2,-145,125,241,-3
228,2018-11-17,Boston Celtics,Utah Jazz,208.5,4.5,-185,155,184,-12
229,2018-11-17,Houston Rockets,Sacramento Kings,218.5,11.5,-1200,750,244,20
230,2018-11-17,Chicago Bulls,Toronto Raptors,216.5,9,425,-600,205,-39
231,2018-11-17,Dallas Mavericks,Golden State Warriors,216.5,3.5,115,-135,221,3
232,2018-11-17,Phoenix Suns,Oklahoma City Thunder,217.5,6.5,170,-200,210,-10
233,2018-11-18,Minnesota Timberwolves,Memphis Grizzlies,213,3.5,-210,175,187,-13
234,2018-11-18,Washington Wizards,Portland Trail Blazers,224,1,105,-125,228,-10
235,2018-11-18,Miami Heat,Los Angeles Lakers,228,1.5,-105,-115,210,-16
236,2018-11-18,Orlando Magic,New York Knicks,213,4,-200,170,248,14
237,2018-11-18,San Antonio Spurs,Golden State Warriors,217,1.5,-155,135,196,12
238,2018-11-19,Charlotte Bobcats,Boston Celtics,216,1,150,-180,229,5
239,2018-11-19,Indiana Pacers,Utah Jazz,203,1,150,-180,215,27
240,2018-11-19,Philadelphia 76ers,Phoenix Suns,220,12.5,-900,600,233,5
241,2018-11-19,Detroit Pistons,Cleveland Cavaliers,211,10,-550,400,215,11
242,2018-11-19,Atlanta Hawks,Los Angeles Clippers,228,7.5,225,-275,246,-8
243,2018-11-19,Milwaukee Bucks,Denver Nuggets,228.5,5,-250,200,202,6
244,2018-11-19,New Orleans Pelicans,San Antonio Spurs,225,7.5,-330,260,266,14
245,2018-11-19,Memphis Grizzlies,Dallas Mavericks,205,3.5,-155,135,186,10
246,2018-11-19,Sacramento Kings,Oklahoma City Thunder,223,2.5,170,-200,230,4
247,2018-11-20,Orlando Magic,Toronto Raptors,222.5,6.5,260,-330,184,-2
248,2018-11-20,Washington Wizards,Los Angeles Clippers,230,1,-110,-110,243,7
249,2018-11-20,New York Knicks,Portland Trail Blazers,222.5,7.5,240,-300,232,-4
250,2018-11-20,Miami Heat,Brooklyn Nets,215.5,3,-145,125,196,-12
251,2018-11-21,Philadelphia 76ers,New Orleans Pelicans,234,3.5,-170,145,241,1
252,2018-11-21,Charlotte Bobcats,Indiana Pacers,215.5,2.5,-165,142,236,18
253,2018-11-21,Atlanta Hawks,Toronto Raptors,230,9.5,300,-400,232,-16
254,2018-11-21,Boston Celtics,New York Knicks,216.5,14,-2000,1000,226,-8
255,2018-11-21,Houston Rockets,Detroit Pistons,215,8.5,-450,350,250,2
256,2018-11-21,Milwaukee Bucks,Portland Trail Blazers,226,5.5,-330,260,243,43
257,2018-11-21,Minnesota Timberwolves,Denver Nuggets,216,1,-110,-110,204,-2
258,2018-11-21,Chicago Bulls,Phoenix Suns,211.5,2,100,-120,240,8
259,2018-11-21,Cleveland Cavaliers,Los Angeles Lakers,220,9,375,-500,214,-4
260,2018-11-21,San Antonio Spurs,Memphis Grizzlies,199.5,2.5,-155,135,207,-1
261,2018-11-21,Dallas Mavericks,Brooklyn Nets,216.5,7,-220,180,232,6
262,2018-11-21,Utah Jazz,Sacramento Kings,220,9.5,-550,400,229,-9
263,2018-11-21,Golden State Warriors,Oklahoma City Thunder,222.5,1,-110,-110,218,-28
264,2018-11-23,Brooklyn Nets,Minnesota Timberwolves,220.5,1,105,-125,214,-10
265,2018-11-23,Los Angeles Clippers,Memphis Grizzlies,214.5,3,-179,155,219,5
266,2018-11-23,Detroit Pistons,Houston Rockets,218,3.5,155,-180,227,5
267,2018-11-23,New York Knicks,New Orleans Pelicans,238,7.5,245,-300,223,5
268,2018-11-23,Philadelphia 76ers,Cleveland Cavaliers,220,13.5,-1300,797,233,-9
269,2018-11-23,Toronto Raptors,Washington Wizards,228.5,10,-580,435,232,18
270,2018-11-23,Atlanta Hawks,Boston Celtics,219.5,9.5,281,-350,210,-18
271,2018-11-23,Chicago Bulls,Miami Heat,214,2,148,-170,199,-7
272,2018-11-23,Indiana Pacers,San Antonio Spurs,206.5,3,-125,105,211,-11
273,2018-11-23,Oklahoma City Thunder,Charlotte Bobcats,227,6,-277,227,213,5
274,2018-11-23,Milwaukee Bucks,Phoenix Suns,228.5,14,-1400,837,230,-2
275,2018-11-23,Denver Nuggets,Orlando Magic,214.5,8,-400,317,199,25
276,2018-11-23,Los Angeles Lakers,Utah Jazz,221,2,-145,125,173,7
277,2018-11-23,Golden State Warriors,Portland Trail Blazers,220.5,2,-114,-107,222,28
278,2018-11-24,Cleveland Cavaliers,Houston Rockets,213,11,267,-330,225,9
279,2018-11-24,Washington Wizards,New Orleans Pelicans,240,2,-159,139,238,10
280,2018-11-24,Minnesota Timberwolves,Chicago Bulls,216.5,9.5,-725,520,207,15
281,2018-11-24,Oklahoma City Thunder,Denver Nuggets,217,5,-240,199,203,-7
282,2018-11-24,Milwaukee Bucks,San Antonio Spurs,221,9,-522,398,264,6
283,2018-11-24,Golden State Warriors,Sacramento Kings,229.5,4.5,-270,222,233,1
284,2018-11-24,Dallas Mavericks,Boston Celtics,213,2.5,120,-140,217,9
285,2018-11-25,Los Angeles Lakers,Orlando Magic,217.5,8.5,-350,275,212,-4
286,2018-11-25,Detroit Pistons,Phoenix Suns,217.5,8.5,-400,300,225,11
287,2018-11-25,Toronto Raptors,Miami Heat,218.5,11,-1000,650,240,10
288,2018-11-25,Brooklyn Nets,Philadelphia 76ers,223,3,170,-200,252,-2
289,2018-11-25,Memphis Grizzlies,New York Knicks,208.5,8.5,-370,285,201,-5
290,2018-11-25,Atlanta Hawks,Charlotte Bobcats,230.5,8,240,-300,247,1
291,2018-11-25,Sacramento Kings,Utah Jazz,218,3,150,-180,245,-21
292,2018-11-25,Portland Trail Blazers,Los Angeles Clippers,227.5,3.5,-180,150,204,-4
293,2018-11-26,Cleveland Cavaliers,Minnesota Timberwolves,216.5,7,190,-240,197,-7
294,2018-11-26,Charlotte Bobcats,Milwaukee Bucks,236.5,4.5,170,-200,217,3
295,2018-11-26,Washington Wizards,Houston Rockets,225.5,3.5,-125,105,266,4
296,2018-11-26,Chicago Bulls,San Antonio Spurs,213.5,6,230,-280,215,-1
297,2018-11-26,New Orleans Pelicans,Boston Celtics,226.5,1.5,-130,110,231,-17
298,2018-11-26,Utah Jazz,Indiana Pacers,203,4.5,-200,170,209,-33
299,2018-11-26,Golden State Warriors,Orlando Magic,214.5,7.5,-300,240,226,6
300,2018-11-27,Detroit Pistons,New York Knicks,220.5,7,-350,275,223,7
301,2018-11-27,Miami Heat,Atlanta Hawks,221,7,-330,260,228,-2
302,2018-11-27,Memphis Grizzlies,Toronto Raptors,205,3.5,200,-250,236,-8
303,2018-11-27,Phoenix Suns,Indiana Pacers,212.5,2.5,125,-145,213,-5
304,2018-11-27,Denver Nuggets,Los Angeles Lakers,211.5,4,-150,130,202,32
305,2018-11-28,Philadelphia 76ers,New York Knicks,227.5,12.5,-1200,750,208,26
306,2018-11-28,Charlotte Bobcats,Atlanta Hawks,233,12,-1000,650,202,14
307,2018-11-28,Brooklyn Nets,Utah Jazz,216.5,3,145,-170,192,-10
308,2018-11-28,Minnesota Timberwolves,San Antonio Spurs,216,4,-185,155,217,39
309,2018-11-28,Houston Rockets,Dallas Mavericks,214,7,-250,200,236,-20
310,2018-11-28,Milwaukee Bucks,Chicago Bulls,227.5,13.5,-2500,1100,229,3
311,2018-11-28,Oklahoma City Thunder,Cleveland Cavaliers,216,13,-1200,750,183,17
312,2018-11-28,New Orleans Pelicans,Washington Wizards,242,6,-280,230,229,21
313,2018-11-28,Portland Trail Blazers,Orlando Magic,212,8.5,-550,400,227,3
314,2018-11-28,Los Angeles Clippers,Phoenix Suns,228,11,-900,600,214,16
315,2018-11-29,Toronto Raptors,Golden State Warriors,226.5,9.5,-500,375,259,3
316,2018-11-29,Sacramento Kings,Los Angeles Clippers,232.5,2,115,-135,254,-12
317,2018-11-29,Los Angeles Lakers,Indiana Pacers,215.5,5,-220,180,200,8
318,2018-11-30,Philadelphia 76ers,Washington Wizards,235,7.5,-440,340,221,25
