,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin
115,2012-11-14,Golden State Warriors,Atlanta Hawks,190.5,1.5,-113,102,180,4
116,2012-11-14,Los Angeles Clippers,Miami Heat,198,1.5,100,-110,207,7
117,2012-11-15,Brooklyn Nets,Boston Celtics,187.5,2,-230,190,199,5
118,2012-11-15,San Antonio Spurs,New York Knicks,191,5.5,-220,180,204,-4
119,2012-11-15,Denver Nuggets,Miami Heat,189.5,3.5,-150,130,191,-5
120,2012-11-16,Philadelphia 76ers,Utah Jazz,186.5,1,-116,105,192,6
121,2012-11-16,Detroit Pistons,Orlando Magic,184.5,5,-210,175,216,-4
122,2012-11-16,Indiana Pacers,Dallas Mavericks,184,3,-130,110,186,20
123,2012-11-16,New Orleans Pelicans,Oklahoma City Thunder,187.5,6,230,-270,205,-15
124,2012-11-16,Minnesota Timberwolves,Golden State Warriors,183,2.5,-130,110,204,-8
125,2012-11-16,Memphis Grizzlies,New York Knicks,191,6,-235,195,200,10
126,2012-11-16,Sacramento Kings,Atlanta Hawks,190,2.5,110,-130,208,-16
127,2012-11-16,Portland Trail Blazers,Houston Rockets,198.5,2,-130,110,236,2
128,2012-11-16,Los Angeles Lakers,Phoenix Suns,202.5,9.5,-550,425,216,12
129,2012-11-17,Boston Celtics,Toronto Raptors,189,8,-330,270,196,18
130,2012-11-17,Los Angeles Clippers,Chicago Bulls,195.5,6,-275,235,181,21
131,2012-11-17,Washington Wizards,Utah Jazz,189,3.5,145,-165,159,-7
132,2012-11-17,Charlotte Bobcats,Memphis Grizzlies,190.5,5.5,225,-265,181,-7
133,2012-11-17,Cleveland Cavaliers,Dallas Mavericks,202,2,-140,120,198,-8
134,2012-11-17,Milwaukee Bucks,New Orleans Pelicans,189.5,7.5,-360,300,230,4
135,2012-11-17,San Antonio Spurs,Denver Nuggets,199.5,6.5,-260,220,226,26
136,2012-11-17,Phoenix Suns,Miami Heat,203.5,6,235,-275,185,-9
137,2012-11-18,New York Knicks,Indiana Pacers,187.5,7.5,-325,265,164,12
138,2012-11-18,Toronto Raptors,Orlando Magic,188,4.5,-175,155,183,11
139,2012-11-18,Philadelphia 76ers,Cleveland Cavaliers,191,6.5,-290,245,165,7
140,2012-11-18,Sacramento Kings,Brooklyn Nets,191,1.5,140,-160,189,-9
141,2012-11-18,Oklahoma City Thunder,Golden State Warriors,197.5,10,-600,450,228,10
142,2012-11-18,Detroit Pistons,Boston Celtics,192.5,3.5,155,-175,186,20
143,2012-11-18,Portland Trail Blazers,Chicago Bulls,192.5,1,-140,120,196,8
144,2012-11-18,Los Angeles Lakers,Houston Rockets,205,7.5,-350,290,227,11
145,2012-11-19,Washington Wizards,Indiana Pacers,178.5,2.5,135,-155,185,-7
146,2012-11-19,Charlotte Bobcats,Milwaukee Bucks,193.5,3.5,165,-190,200,4
147,2012-11-19,Atlanta Hawks,Orlando Magic,187,9.5,-670,495,153,9
148,2012-11-19,Memphis Grizzlies,Denver Nuggets,196,6.5,-300,250,189,-5
149,2012-11-19,Dallas Mavericks,Golden State Warriors,199.5,6,-220,185,206,-4
150,2012-11-19,San Antonio Spurs,Los Angeles Clippers,199.5,5,-185,165,179,-5
151,2012-11-19,Utah Jazz,Houston Rockets,197,7,-265,225,193,11
152,2012-11-20,Philadelphia 76ers,Toronto Raptors,182,5,-210,175,204,8
153,2012-11-20,New Orleans Pelicans,New York Knicks,189.5,6,320,-400,182,-22
154,2012-11-20,Los Angeles Lakers,Brooklyn Nets,208,6,-280,240,185,5
155,2012-11-21,Charlotte Bobcats,Toronto Raptors,189,2.5,-135,115,195,1
156,2012-11-21,Orlando Magic,Detroit Pistons,188,1.5,-113,102,164,16
157,2012-11-21,Cleveland Cavaliers,Philadelphia 76ers,185.5,4,165,-190,175,9
158,2012-11-21,Indiana Pacers,New Orleans Pelicans,182,7,-360,300,222,8
159,2012-11-21,Boston Celtics,San Antonio Spurs,195,1.5,101,-111,212,-12
160,2012-11-21,Atlanta Hawks,Washington Wizards,182,10,-600,450,201,1
161,2012-11-21,Miami Heat,Milwaukee Bucks,205,10,-600,450,219,7
162,2012-11-21,Oklahoma City Thunder,Los Angeles Clippers,199.5,4.5,-165,145,228,6
163,2012-11-21,Houston Rockets,Chicago Bulls,193.5,1,-118,107,182,4
164,2012-11-21,Minnesota Timberwolves,Denver Nuggets,190.5,3,120,-140,195,-7
165,2012-11-21,Dallas Mavericks,New York Knicks,196,1,140,-160,225,3
166,2012-11-21,Phoenix Suns,Portland Trail Blazers,201.5,2.5,-130,110,201,27
167,2012-11-21,Sacramento Kings,Los Angeles Lakers,209,5,200,-240,210,16
168,2012-11-21,Golden State Warriors,Brooklyn Nets,196,2.5,-140,120,195,9
169,2012-11-23,Charlotte Bobcats,Atlanta Hawks,187,3,145,-165,192,-10
170,2012-11-23,Orlando Magic,Cleveland Cavaliers,182.5,4.5,-180,160,212,4
171,2012-11-23,Boston Celtics,Oklahoma City Thunder,198,3,130,-150,208,8
172,2012-11-23,Brooklyn Nets,Los Angeles Clippers,195.5,2,130,-150,162,10
173,2012-11-23,Detroit Pistons,Toronto Raptors,191.5,2,-130,110,181,1
174,2012-11-23,Indiana Pacers,San Antonio Spurs,190,3.5,170,-200,201,-7
175,2012-11-23,Memphis Grizzlies,Los Angeles Lakers,201,5,-190,165,204,8
176,2012-11-23,Houston Rockets,New York Knicks,195,3,170,-200,234,28
177,2012-11-23,Denver Nuggets,Golden State Warriors,201,6.5,-260,220,193,11
178,2012-11-23,Utah Jazz,Sacramento Kings,192.5,10,-480,380,206,2
179,2012-11-23,Phoenix Suns,New Orleans Pelicans,195,4.5,-220,180,219,3
180,2012-11-23,Portland Trail Blazers,Minnesota Timberwolves,194.5,2.5,-130,110,198,8
181,2012-11-24,Philadelphia 76ers,Oklahoma City Thunder,190,4,160,-180,225,-7
182,2012-11-24,Washington Wizards,Charlotte Bobcats,188.5,3,-190,165,214,-2
183,2012-11-24,Atlanta Hawks,Los Angeles Clippers,190,1,115,-135,197,11
184,2012-11-24,Miami Heat,Cleveland Cavaliers,195,14.5,-3635,1835,218,2
185,2012-11-24,Dallas Mavericks,Los Angeles Lakers,209,1,105,-125,204,-26
186,2012-11-24,Milwaukee Bucks,Chicago Bulls,194,3,-145,125,179,-7
187,2012-11-24,Sacramento Kings,Utah Jazz,193,3.5,-105,-115,205,11
188,2012-11-24,Golden State Warriors,Minnesota Timberwolves,194,3.5,-155,135,181,11
189,2012-11-25,Toronto Raptors,San Antonio Spurs,196.5,6,225,-265,217,-5
190,2012-11-25,New York Knicks,Detroit Pistons,192.5,11,-950,650,221,21
191,2012-11-25,Brooklyn Nets,Portland Trail Blazers,195,7,-300,250,183,13
192,2012-11-25,Philadelphia 76ers,Phoenix Suns,195,5.5,-180,160,205,3
193,2012-11-25,Orlando Magic,Boston Celtics,191.5,5.5,170,-200,226,-6
194,2012-11-25,Denver Nuggets,New Orleans Pelicans,196.5,10,-650,475,186,18
195,2012-11-26,Washington Wizards,San Antonio Spurs,191,8,250,-300,210,-26
196,2012-11-26,Detroit Pistons,Portland Trail Blazers,192,1.5,100,-120,209,7
197,2012-11-26,Chicago Bulls,Milwaukee Bucks,190,5.5,-170,150,185,-1
198,2012-11-26,Memphis Grizzlies,Cleveland Cavaliers,197,12,-1000,700,162,6
199,2012-11-26,Oklahoma City Thunder,Charlotte Bobcats,200.5,12.5,-1000,700,183,45
200,2012-11-26,Utah Jazz,Denver Nuggets,200,3,-160,140,208,2
201,2012-11-26,Los Angeles Clippers,New Orleans Pelicans,192,12.5,-1200,800,203,-7
202,2012-11-26,Brooklyn Nets,New York Knicks,193,1,-105,-115,185,7
203,2012-11-27,Philadelphia 76ers,Dallas Mavericks,192.5,3.5,-150,130,198,2
204,2012-11-27,Cleveland Cavaliers,Phoenix Suns,204,2,135,-155,169,-13
205,2012-11-27,Houston Rockets,Toronto Raptors,198,5,-250,210,218,16
206,2012-11-27,Sacramento Kings,Minnesota Timberwolves,195.5,1,-120,100,186,-8
207,2012-11-27,Los Angeles Lakers,Indiana Pacers,196,7.5,-430,345,156,-2
208,2012-11-28,Washington Wizards,Portland Trail Blazers,192,3,135,-155,166,2
209,2012-11-28,Orlando Magic,San Antonio Spurs,197,7.5,295,-355,199,-21
210,2012-11-28,Boston Celtics,Brooklyn Nets,191,4,-175,155,178,-12
211,2012-11-28,Atlanta Hawks,Charlotte Bobcats,192,9.5,-525,420,185,3
212,2012-11-28,Detroit Pistons,Phoenix Suns,199,2,-150,130,194,40
213,2012-11-28,Chicago Bulls,Dallas Mavericks,192,5.5,-260,220,179,23
214,2012-11-28,Milwaukee Bucks,New York Knicks,198.5,2,120,-140,190,-14
215,2012-11-28,Memphis Grizzlies,Toronto Raptors,192,11,-730,530,185,21
216,2012-11-28,New Orleans Pelicans,Utah Jazz,191,3,125,-145,180,-12
217,2012-11-28,Oklahoma City Thunder,Houston Rockets,205,10,-780,555,218,22
218,2012-11-28,Los Angeles Clippers,Minnesota Timberwolves,192,9,-520,415,196,6
219,2012-11-29,Miami Heat,San Antonio Spurs,205.5,6.5,-1095,695,205,5
220,2012-11-29,Golden State Warriors,Denver Nuggets,198.5,2,-105,-115,211,1
221,2012-11-30,Toronto Raptors,Phoenix Suns,196,1,-150,130,198,4
222,2012-11-30,Charlotte Bobcats,Philadelphia 76ers,188.5,2.5,140,-160,202,-6
223,2012-11-30,Orlando Magic,Brooklyn Nets,188,4.5,175,-210,184,-12
224,2012-11-30,Boston Celtics,Portland Trail Blazers,191.5,5,-200,170,174,18
225,2012-11-30,New York Knicks,Washington Wizards,190.5,14,-1300,900,195,21
226,2012-11-30,Atlanta Hawks,Cleveland Cavaliers,187,9.5,-425,340,224,-2
227,2012-11-30,Memphis Grizzlies,Detroit Pistons,191,12,-650,475,168,12
228,2012-11-30,Oklahoma City Thunder,Utah Jazz,205,8.5,-550,425,200,12
229,2012-11-30,Minnesota Timberwolves,Milwaukee Bucks,195,3,-130,110,180,10
230,2012-11-30,Sacramento Kings,Indiana Pacers,188,1,105,-125,189,-5
231,2012-11-30,Los Angeles Lakers,Denver Nuggets,205.5,5,-240,200,225,19
232,2012-12-01,Miami Heat,Brooklyn Nets,195.5,8.5,-380,310,191,13
233,2012-12-01,Cleveland Cavaliers,Portland Trail Blazers,192.5,1,-125,105,235,-1
234,2012-12-01,Chicago Bulls,Philadelphia 76ers,183.5,5.5,-265,225,181,5
235,2012-12-01,New Orleans Pelicans,Oklahoma City Thunder,196,8.5,350,-450,179,-21
236,2012-12-01,Houston Rockets,Utah Jazz,203,3.5,-260,220,240,8
237,2012-12-01,Milwaukee Bucks,Boston Celtics,194,3,-150,130,179,3
238,2012-12-01,San Antonio Spurs,Memphis Grizzlies,195,4.5,-260,220,194,4
239,2012-12-01,Dallas Mavericks,Detroit Pistons,195,7.5,-310,255,169,15
240,2012-12-01,Los Angeles Clippers,Sacramento Kings,198,10.5,-1000,700,197,35
241,2012-12-01,Golden State Warriors,Indiana Pacers,190,3.5,-185,165,195,11
242,2012-12-02,New York Knicks,Phoenix Suns,200,10,-825,625,205,7
243,2012-12-02,Los Angeles Lakers,Orlando Magic,200,12.5,-1500,1000,216,-10
244,2012-12-03,Charlotte Bobcats,Portland Trail Blazers,194,0,-115,-105,230,-6
245,2012-12-03,Detroit Pistons,Cleveland Cavaliers,191,5.5,-225,-225,168,10
246,2012-12-03,New Orleans Pelicans,Milwaukee Bucks,188.5,3.5,155,-175,183,21
247,2012-12-03,Denver Nuggets,Toronto Raptors,200,9.5,-700,510,223,3
248,2012-12-03,Utah Jazz,Los Angeles Clippers,197,1.5,115,-135,209,-1
249,2012-12-03,Golden State Warriors,Orlando Magic,196,10.5,-545,435,196,-8
250,2012-12-04,Washington Wizards,Miami Heat,194.5,11,500,-700,206,4
251,2012-12-04,Philadelphia 76ers,Minnesota Timberwolves,188,4,-155,135,193,-17
252,2012-12-04,Brooklyn Nets,Oklahoma City Thunder,190.5,2.5,170,-200,228,-6
253,2012-12-04,Chicago Bulls,Indiana Pacers,180,4.5,-175,155,156,-4
254,2012-12-04,Memphis Grizzlies,Phoenix Suns,196,10.5,-700,500,206,10
255,2012-12-04,Houston Rockets,Los Angeles Lakers,214,1,-115,-105,212,2
256,2012-12-05,Indiana Pacers,Portland Trail Blazers,188,4,-180,160,191,7
257,2012-12-05,Charlotte Bobcats,New York Knicks,197.5,6.5,280,-340,198,-2
258,2012-12-05,Boston Celtics,Minnesota Timberwolves,190,6.5,-245,205,198,10
259,2012-12-05,Atlanta Hawks,Denver Nuggets,198,2,-125,105,212,4
260,2012-12-05,Detroit Pistons,Golden State Warriors,191,1,-115,-105,201,-7
261,2012-12-05,New Orleans Pelicans,Los Angeles Lakers,197.5,5.5,170,-200,190,-16
262,2012-12-05,Cleveland Cavaliers,Chicago Bulls,184.5,3.5,135,-155,180,-10
263,2012-12-05,San Antonio Spurs,Milwaukee Bucks,197.5,9,-450,350,209,11
264,2012-12-05,Utah Jazz,Orlando Magic,195,9,-400,325,168,6
265,2012-12-05,Sacramento Kings,Toronto Raptors,198,2.5,-140,120,207,7
266,2012-12-05,Los Angeles Clippers,Dallas Mavericks,199,9,-400,325,202,22
267,2012-12-06,Miami Heat,New York Knicks,202.5,7.5,-580,455,204,-20
268,2012-12-06,Phoenix Suns,Dallas Mavericks,199.5,3.5,-185,165,191,-3
269,2012-12-07,Indiana Pacers,Denver Nuggets,195,2,-130,110,181,-3
270,2012-12-07,Philadelphia 76ers,Boston Celtics,190,1,110,-130,189,1
271,2012-12-07,Atlanta Hawks,Washington Wizards,193,9.5,-500,400,199,9
272,2012-12-07,Detroit Pistons,Chicago Bulls,184,2,130,-150,212,-4
273,2012-12-07,Brooklyn Nets,Golden State Warriors,192,6,-270,230,211,-7
274,2012-12-07,Minnesota Timberwolves,Cleveland Cavaliers,190,8.5,-490,390,164,18
275,2012-12-07,New Orleans Pelicans,Memphis Grizzlies,183.5,7.5,310,-380,185,-7
276,2012-12-07,San Antonio Spurs,Houston Rockets,212,8,-400,320,206,22
277,2012-12-07,Milwaukee Bucks,Charlotte Bobcats,196.5,7.5,-300,250,201,15
278,2012-12-07,Utah Jazz,Toronto Raptors,199,6.5,-280,240,230,32
279,2012-12-07,Oklahoma City Thunder,Los Angeles Lakers,209.5,8.5,-340,280,222,6
280,2012-12-07,Sacramento Kings,Orlando Magic,195.5,3.5,-150,130,173,9
281,2012-12-08,Los Angeles Clippers,Phoenix Suns,202.5,10.5,-650,475,216,18
282,2012-12-08,Washington Wizards,Golden State Warriors,193,4,165,-190,198,-4
283,2012-12-08,Charlotte Bobcats,San Antonio Spurs,199,7.5,425,-550,234,-30
284,2012-12-08,Miami Heat,New Orleans Pelicans,194.5,14.5,-2200,1300,196,16
285,2012-12-08,Boston Celtics,Philadelphia 76ers,187.5,6.5,-270,230,171,13
286,2012-12-08,Cleveland Cavaliers,Detroit Pistons,186,1,100,-120,201,-7
287,2012-12-08,Memphis Grizzlies,Atlanta Hawks,187,7.5,-300,250,176,-10
288,2012-12-08,Chicago Bulls,New York Knicks,189,2.5,120,-140,178,8
289,2012-12-08,Houston Rockets,Dallas Mavericks,209.5,5.5,-260,220,225,-7
290,2012-12-08,Portland Trail Blazers,Sacramento Kings,196,6.5,-270,230,179,-19
291,2012-12-09,Los Angeles Clippers,Toronto Raptors,203,12,-750,550,185,19
292,2012-12-09,Brooklyn Nets,Milwaukee Bucks,194.5,6,-250,210,185,-9
293,2012-12-09,Oklahoma City Thunder,Indiana Pacers,195.5,9.5,-650,475,197,11
294,2012-12-09,New York Knicks,Denver Nuggets,201,5.5,-200,170,218,6
295,2012-12-09,Phoenix Suns,Orlando Magic,196.5,5,-165,145,188,-8
296,2012-12-09,Los Angeles Lakers,Utah Jazz,207,6.5,-300,250,227,-7
297,2012-12-10,Philadelphia 76ers,Detroit Pistons,186,6.5,-240,200,201,7
298,2012-12-10,Charlotte Bobcats,Golden State Warriors,203,4,160,-190,200,-8
299,2012-12-10,Miami Heat,Atlanta Hawks,196.5,7.5,-280,240,193,9
300,2012-12-10,Houston Rockets,San Antonio Spurs,210,5,260,-320,260,-8
301,2012-12-10,Dallas Mavericks,Sacramento Kings,199,7,-250,210,215,23
302,2012-12-10,Portland Trail Blazers,Toronto Raptors,199,4.5,-145,125,166,18
303,2012-12-11,Brooklyn Nets,New York Knicks,201.5,4.5,145,-165,197,-3
304,2012-12-11,Cleveland Cavaliers,Los Angeles Lakers,200,5,245,-290,194,6
305,2012-12-11,Detroit Pistons,Denver Nuggets,201,4,170,-200,195,-7
306,2012-12-11,New Orleans Pelicans,Washington Wizards,187,4.5,-230,190,147,-7
307,2012-12-11,Chicago Bulls,Los Angeles Clippers,187,3,145,-165,183,-5
308,2012-12-12,Toronto Raptors,Brooklyn Nets,188,6,260,-320,182,-6
309,2012-12-12,Orlando Magic,Atlanta Hawks,187,4,185,-225,166,-6
310,2012-12-12,Indiana Pacers,Cleveland Cavaliers,187,8,-365,305,177,15
311,2012-12-12,Philadelphia 76ers,Chicago Bulls,180.5,3,-130,110,185,-7
312,2012-12-12,Charlotte Bobcats,Los Angeles Clippers,201,8.5,330,-440,194,-6
313,2012-12-12,Miami Heat,Golden State Warriors,203,9,-380,310,192,-2
314,2012-12-12,Minnesota Timberwolves,Denver Nuggets,198,1.5,-170,150,213,3
315,2012-12-12,Milwaukee Bucks,Sacramento Kings,197.5,7.5,-340,280,183,13
316,2012-12-12,Oklahoma City Thunder,New Orleans Pelicans,196,14,-2300,1300,180,4
317,2012-12-12,Boston Celtics,Dallas Mavericks,197,6,-255,215,232,2
318,2012-12-12,Houston Rockets,Washington Wizards,206,11,-750,550,192,6
