,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin
77,2015-11-06,Cleveland Cavaliers,Philadelphia 76ers,196.5,15.5,-1650,950,210,6
78,2015-11-06,New York Knicks,Milwaukee Bucks,200.5,1.5,-120,100,191,-7
79,2015-11-06,Indiana Pacers,Miami Heat,196.5,1,-105,-115,177,3
80,2015-11-06,New Orleans Pelicans,Atlanta Hawks,202.5,2,120,-140,236,-6
81,2015-11-06,Phoenix Suns,Detroit Pistons,200,4,-180,160,192,-8
82,2015-11-06,Sacramento Kings,Houston Rockets,215,4,170,-200,226,-6
83,2015-11-06,Golden State Warriors,Denver Nuggets,214.5,16.5,-7000,2000,223,15
84,2015-11-07,Chicago Bulls,Minnesota Timberwolves,198,9,-475,380,195,-9
85,2015-11-07,Philadelphia 76ers,Orlando Magic,193.5,4.5,125,-145,202,-8
86,2015-11-07,Atlanta Hawks,Washington Wizards,204.5,3.5,-205,175,213,15
87,2015-11-07,San Antonio Spurs,Charlotte Bobcats,197.5,10.5,-520,400,208,20
88,2015-11-07,Milwaukee Bucks,Brooklyn Nets,195,7,-285,235,180,8
89,2015-11-07,Dallas Mavericks,New Orleans Pelicans,207.5,4.5,-230,190,205,9
90,2015-11-07,Utah Jazz,Memphis Grizzlies,185,1,-145,125,168,10
91,2015-11-07,Sacramento Kings,Golden State Warriors,218,11.5,950,-1750,197,-9
92,2015-11-07,Los Angeles Clippers,Houston Rockets,216.5,7,-245,205,214,-4
93,2015-11-08,New York Knicks,Los Angeles Lakers,207,4.5,-245,205,194,4
94,2015-11-08,Cleveland Cavaliers,Indiana Pacers,197,7,-370,305,198,4
95,2015-11-08,Miami Heat,Toronto Raptors,195,2,-150,130,172,20
96,2015-11-08,Oklahoma City Thunder,Phoenix Suns,212,9,-425,345,227,21
97,2015-11-08,Portland Trail Blazers,Detroit Pistons,196,1.5,-130,110,223,-17
98,2015-11-09,Philadelphia 76ers,Chicago Bulls,195.5,8.5,525,-725,199,-23
99,2015-11-09,Indiana Pacers,Orlando Magic,194.5,4,-180,160,181,13
100,2015-11-09,Atlanta Hawks,Minnesota Timberwolves,200.5,9,-400,325,224,-10
101,2015-11-09,Denver Nuggets,Portland Trail Blazers,206,2.5,100,-120,212,4
102,2015-11-09,Sacramento Kings,San Antonio Spurs,208.5,9,275,-340,194,-18
103,2015-11-09,Los Angeles Clippers,Memphis Grizzlies,197,6.5,-290,230,186,2
104,2015-11-09,Golden State Warriors,Detroit Pistons,208,14,-1300,800,204,14
105,2015-11-10,Washington Wizards,Oklahoma City Thunder,217.5,4,230,-290,226,-24
106,2015-11-10,Cleveland Cavaliers,Utah Jazz,186,5.5,-235,195,232,4
107,2015-11-10,Miami Heat,Los Angeles Lakers,202,11,-800,575,189,13
108,2015-11-10,Toronto Raptors,New York Knicks,196,9,-315,250,220,-2
109,2015-11-10,New Orleans Pelicans,Dallas Mavericks,208.5,1.5,-145,125,225,15
110,2015-11-10,Minnesota Timberwolves,Charlotte Bobcats,199,1.5,145,-165,199,-9
111,2015-11-10,Milwaukee Bucks,Boston Celtics,202,1,120,-140,182,-16
112,2015-11-11,Orlando Magic,Los Angeles Lakers,202,7.5,-375,305,200,2
113,2015-11-11,Philadelphia 76ers,Toronto Raptors,192.5,10.5,400,-500,222,-16
114,2015-11-11,Charlotte Bobcats,New York Knicks,197,4.5,-265,215,188,2
115,2015-11-11,Boston Celtics,Indiana Pacers,203.5,4,-160,140,193,-11
116,2015-11-11,Dallas Mavericks,Los Angeles Clippers,213.5,6,230,-290,226,10
117,2015-11-11,Atlanta Hawks,New Orleans Pelicans,212,9,-1450,850,204,8
118,2015-11-11,Memphis Grizzlies,Golden State Warriors,200.5,5,265,-330,184,-16
119,2015-11-11,Houston Rockets,Brooklyn Nets,203.5,12,-1000,700,204,-8
120,2015-11-11,Denver Nuggets,Milwaukee Bucks,201.5,1.5,-170,150,205,1
121,2015-11-11,Sacramento Kings,Detroit Pistons,204.5,1.5,105,-125,193,9
122,2015-11-11,Portland Trail Blazers,San Antonio Spurs,200.5,7,210,-250,214,-12
123,2015-11-12,Miami Heat,Utah Jazz,181,4.5,-165,145,183,1
124,2015-11-12,Minnesota Timberwolves,Golden State Warriors,210,8,460,-600,245,-13
125,2015-11-12,Phoenix Suns,Los Angeles Clippers,210,3.5,-140,120,222,14
126,2015-11-13,Orlando Magic,Utah Jazz,187.5,1,100,-120,195,9
127,2015-11-13,Indiana Pacers,Minnesota Timberwolves,196,6.5,-355,285,210,4
128,2015-11-13,New York Knicks,Cleveland Cavaliers,202,6,240,-290,174,-6
129,2015-11-13,Toronto Raptors,New Orleans Pelicans,208,9,-615,465,181,19
130,2015-11-13,Boston Celtics,Atlanta Hawks,204.5,0,-105,-115,199,13
131,2015-11-13,Oklahoma City Thunder,Philadelphia 76ers,207,11.5,-1360,960,187,17
132,2015-11-13,Memphis Grizzlies,Portland Trail Blazers,199,5.5,-295,245,201,1
133,2015-11-13,Chicago Bulls,Charlotte Bobcats,199,6.5,-285,235,199,5
134,2015-11-13,Dallas Mavericks,Los Angeles Lakers,210,7.5,-340,280,172,8
135,2015-11-13,Denver Nuggets,Houston Rockets,208.5,4.5,220,-270,205,9
136,2015-11-13,Sacramento Kings,Brooklyn Nets,204.5,5,-275,225,220,2
137,2015-11-14,Los Angeles Clippers,Detroit Pistons,200,4,-140,120,197,5
138,2015-11-14,Washington Wizards,Orlando Magic,204,5.5,-230,195,207,9
139,2015-11-14,Houston Rockets,Dallas Mavericks,212,5,-350,280,208,-12
140,2015-11-14,Milwaukee Bucks,Cleveland Cavaliers,197,4.5,200,-235,213,3
141,2015-11-14,San Antonio Spurs,Philadelphia 76ers,198,18.5,-3105,1855,175,9
142,2015-11-14,Phoenix Suns,Denver Nuggets,209.5,8,-325,265,186,24
143,2015-11-14,Golden State Warriors,Brooklyn Nets,209,17.5,-2710,1660,206,8
144,2015-11-15,New York Knicks,New Orleans Pelicans,205,2.5,-125,105,182,8
145,2015-11-15,Minnesota Timberwolves,Memphis Grizzlies,196,2,160,-185,220,-8
146,2015-11-15,Charlotte Bobcats,Portland Trail Blazers,205,4,-190,165,200,12
147,2015-11-15,Atlanta Hawks,Utah Jazz,193,5.5,-155,135,193,-1
148,2015-11-15,Oklahoma City Thunder,Boston Celtics,209,6.5,-225,190,185,-15
149,2015-11-15,Sacramento Kings,Toronto Raptors,209.5,2,105,-125,208,6
150,2015-11-15,Los Angeles Lakers,Detroit Pistons,200,3,170,-195,182,12
151,2015-11-16,Philadelphia 76ers,Dallas Mavericks,201.5,7.5,325,-405,178,-6
152,2015-11-16,Chicago Bulls,Indiana Pacers,195,5,-280,230,191,1
153,2015-11-16,Houston Rockets,Boston Celtics,209.5,6.5,-205,175,206,-16
154,2015-11-16,Memphis Grizzlies,Oklahoma City Thunder,200,1,-140,120,236,8
155,2015-11-16,San Antonio Spurs,Portland Trail Blazers,204,12.5,-1035,735,173,13
156,2015-11-16,Phoenix Suns,Los Angeles Lakers,209,10,-810,610,221,19
157,2015-11-17,Washington Wizards,Milwaukee Bucks,203,3,-160,140,201,29
158,2015-11-17,Brooklyn Nets,Atlanta Hawks,198.5,4.5,165,-190,178,2
159,2015-11-17,Miami Heat,Minnesota Timberwolves,195.5,9.5,-410,330,194,-12
160,2015-11-17,Detroit Pistons,Cleveland Cavaliers,192,5,165,-190,203,5
161,2015-11-17,New York Knicks,Charlotte Bobcats,199.5,1,-110,-110,196,8
162,2015-11-17,New Orleans Pelicans,Denver Nuggets,208,6,-245,205,213,-17
163,2015-11-17,Golden State Warriors,Toronto Raptors,208.5,9,-535,410,225,5
164,2015-11-18,Philadelphia 76ers,Indiana Pacers,191.5,7.5,215,-265,197,-27
165,2015-11-18,Orlando Magic,Minnesota Timberwolves,202,3,-205,175,205,3
166,2015-11-18,Charlotte Bobcats,Brooklyn Nets,196.5,7,-285,235,227,5
167,2015-11-18,Boston Celtics,Dallas Mavericks,204,5,-205,175,208,-4
168,2015-11-18,Oklahoma City Thunder,New Orleans Pelicans,216,8.5,-1040,740,213,7
169,2015-11-18,Houston Rockets,Portland Trail Blazers,212,6.5,-290,240,211,5
170,2015-11-18,Atlanta Hawks,Sacramento Kings,210,4.5,-145,125,200,6
171,2015-11-18,San Antonio Spurs,Denver Nuggets,195.5,13.5,-1325,925,207,11
172,2015-11-18,Utah Jazz,Toronto Raptors,189,2.5,-180,160,182,4
173,2015-11-18,Phoenix Suns,Chicago Bulls,200,2,-155,135,200,-6
174,2015-11-19,Miami Heat,Sacramento Kings,198,8,-560,435,225,7
175,2015-11-19,Cleveland Cavaliers,Milwaukee Bucks,195.5,10,-680,530,215,15
176,2015-11-19,Los Angeles Clippers,Golden State Warriors,214.5,5.5,185,-220,241,-7
177,2015-11-20,Charlotte Bobcats,Philadelphia 76ers,195,10,-725,550,201,25
178,2015-11-20,Boston Celtics,Brooklyn Nets,202,9,-445,355,215,25
179,2015-11-20,Minnesota Timberwolves,Detroit Pistons,201.5,1,115,-135,182,-10
180,2015-11-20,Oklahoma City Thunder,New York Knicks,207,7.5,-270,220,183,-3
181,2015-11-20,New Orleans Pelicans,San Antonio Spurs,200,9,265,-325,194,14
182,2015-11-20,Memphis Grizzlies,Houston Rockets,202,4.5,-145,125,180,12
183,2015-11-20,Dallas Mavericks,Utah Jazz,192,2.5,-125,105,195,9
184,2015-11-20,Denver Nuggets,Phoenix Suns,205,1.5,130,-150,221,-7
185,2015-11-20,Portland Trail Blazers,Los Angeles Clippers,212,3.5,155,-180,193,11
186,2015-11-20,Golden State Warriors,Chicago Bulls,206.5,8.5,-481,381,200,12
187,2015-11-20,Los Angeles Lakers,Toronto Raptors,203.5,6,235,-285,193,-11
188,2015-11-21,Orlando Magic,Sacramento Kings,206,2.5,-150,130,188,-6
189,2015-11-21,Indiana Pacers,Milwaukee Bucks,194.5,4.5,-205,175,209,37
190,2015-11-21,Cleveland Cavaliers,Atlanta Hawks,199,5,-230,195,206,12
191,2015-11-21,Miami Heat,Philadelphia 76ers,191,14,-1215,865,187,5
192,2015-11-21,Detroit Pistons,Washington Wizards,202,3,-115,-105,192,-2
193,2015-11-21,Houston Rockets,New York Knicks,204.5,6.5,-190,165,209,-5
194,2015-11-21,San Antonio Spurs,Memphis Grizzlies,192,8,-360,290,174,10
195,2015-11-22,Los Angeles Clippers,Toronto Raptors,206.5,6,-280,230,171,-11
196,2015-11-22,New Orleans Pelicans,Phoenix Suns,211,1.5,-115,-105,238,6
197,2015-11-22,Brooklyn Nets,Boston Celtics,205.5,4,185,-215,212,10
198,2015-11-22,Oklahoma City Thunder,Dallas Mavericks,211.5,5.5,-155,135,231,3
199,2015-11-22,Denver Nuggets,Golden State Warriors,213.5,10.5,750,-1050,223,-13
200,2015-11-22,Los Angeles Lakers,Portland Trail Blazers,203,1.5,130,-150,200,-14
201,2015-11-23,Cleveland Cavaliers,Orlando Magic,197,9.5,-420,350,220,14
202,2015-11-23,Charlotte Bobcats,Sacramento Kings,210,5,-165,145,249,5
203,2015-11-23,Miami Heat,New York Knicks,191.5,5.5,-215,185,173,17
204,2015-11-23,Minnesota Timberwolves,Philadelphia 76ers,200.5,7.5,-330,270,195,5
205,2015-11-23,Milwaukee Bucks,Detroit Pistons,192,0,125,-145,197,21
206,2015-11-23,San Antonio Spurs,Phoenix Suns,197,8.5,-550,425,182,14
207,2015-11-23,Utah Jazz,Oklahoma City Thunder,197,3,-130,110,200,-22
208,2015-11-24,Washington Wizards,Indiana Pacers,205,3.5,-155,135,229,-17
209,2015-11-24,Atlanta Hawks,Boston Celtics,203,4,-145,125,218,24
210,2015-11-24,Memphis Grizzlies,Dallas Mavericks,197,3,-140,120,206,14
211,2015-11-24,Denver Nuggets,Los Angeles Clippers,208.5,7,250,-300,205,-17
212,2015-11-24,Portland Trail Blazers,Chicago Bulls,201.5,1.5,120,-140,181,-5
213,2015-11-24,Golden State Warriors,Los Angeles Lakers,214.5,17.5,-9900,2000,188,34
214,2015-11-25,Orlando Magic,New York Knicks,195.5,2,-125,105,191,9
215,2015-11-25,Charlotte Bobcats,Washington Wizards,210,2,-165,145,188,14
216,2015-11-25,Boston Celtics,Philadelphia 76ers,199,11.5,-1000,650,164,4
217,2015-11-25,Detroit Pistons,Miami Heat,186.5,1,-125,105,185,23
218,2015-11-25,Toronto Raptors,Cleveland Cavaliers,198.5,1,130,-150,202,4
219,2015-11-25,Houston Rockets,Memphis Grizzlies,199.5,3,-180,160,195,-9
220,2015-11-25,Milwaukee Bucks,Sacramento Kings,208,4.5,-190,170,247,-11
221,2015-11-25,Oklahoma City Thunder,Brooklyn Nets,211.5,12.5,-1200,750,209,11
222,2015-11-25,Minnesota Timberwolves,Atlanta Hawks,204.5,2,135,-155,194,4
223,2015-11-25,San Antonio Spurs,Dallas Mavericks,195,9,-600,450,171,5
224,2015-11-25,Phoenix Suns,New Orleans Pelicans,211,4,-180,160,234,-6
225,2015-11-25,Los Angeles Clippers,Utah Jazz,195.5,4.5,-210,180,193,-11
226,2015-11-27,Orlando Magic,Milwaukee Bucks,196.5,4,-165,145,204,24
227,2015-11-27,Charlotte Bobcats,Cleveland Cavaliers,203.5,3.5,160,-180,185,-5
228,2015-11-27,New York Knicks,Miami Heat,188,1.5,105,-125,175,-19
229,2015-11-27,Boston Celtics,Washington Wizards,209,4,-150,130,189,33
230,2015-11-27,Houston Rockets,Philadelphia 76ers,198,10,-800,550,230,2
231,2015-11-27,Memphis Grizzlies,Atlanta Hawks,196,3,-155,135,217,-15
232,2015-11-27,Oklahoma City Thunder,Detroit Pistons,205.5,9,-370,310,190,16
233,2015-11-27,Indiana Pacers,Chicago Bulls,197.5,2.5,-175,155,196,12
234,2015-11-27,Denver Nuggets,San Antonio Spurs,194.5,9.5,280,-340,171,-11
235,2015-11-27,Phoenix Suns,Golden State Warriors,215,8.5,360,-430,251,-19
236,2015-11-27,Sacramento Kings,Minnesota Timberwolves,214,3,-150,130,192,-10
237,2015-11-27,Los Angeles Clippers,New Orleans Pelicans,212.5,5.5,-280,240,201,21
238,2015-11-28,Washington Wizards,Toronto Raptors,207.5,1,145,-165,166,-2
239,2015-11-28,Cleveland Cavaliers,Brooklyn Nets,203,11,-550,425,178,2
240,2015-11-28,San Antonio Spurs,Atlanta Hawks,193.5,7.5,-330,270,196,20
241,2015-11-28,Dallas Mavericks,Denver Nuggets,206,9,-430,360,173,11
242,2015-11-28,Utah Jazz,New Orleans Pelicans,197.5,6.5,-240,200,188,14
243,2015-11-28,Portland Trail Blazers,Los Angeles Lakers,203,9,-420,350,204,12
244,2015-11-28,Golden State Warriors,Sacramento Kings,221,15,-5000,1500,221,19
245,2015-11-29,Charlotte Bobcats,Milwaukee Bucks,203,5.5,-280,240,169,5
246,2015-11-29,Los Angeles Clippers,Minnesota Timberwolves,207,8.5,-650,475,206,8
247,2015-11-29,Toronto Raptors,Phoenix Suns,205,6,-165,145,209,-5
248,2015-11-29,Brooklyn Nets,Detroit Pistons,194,3,175,-200,170,4
249,2015-11-29,Memphis Grizzlies,Philadelphia 76ers,194,11,-1600,900,176,8
250,2015-11-29,Orlando Magic,Boston Celtics,200.5,1,115,-135,201,19
251,2015-11-29,New York Knicks,Houston Rockets,200,0,160,-180,227,-5
252,2015-11-29,Los Angeles Lakers,Indiana Pacers,201.5,7.5,475,-650,210,-4
253,2015-11-30,Miami Heat,Boston Celtics,192,3.5,-175,155,200,-10
254,2015-11-30,Detroit Pistons,Houston Rockets,197.5,2.5,-180,160,221,11
255,2015-11-30,Chicago Bulls,San Antonio Spurs,190.5,3.5,170,-190,181,3
256,2015-11-30,Milwaukee Bucks,Denver Nuggets,203,3,-170,150,166,18
257,2015-11-30,Atlanta Hawks,Oklahoma City Thunder,210,1,135,-155,206,6
258,2015-11-30,Utah Jazz,Golden State Warriors,201,7.5,300,-360,209,-3
259,2015-11-30,Sacramento Kings,Dallas Mavericks,213,3,-135,115,210,14
260,2015-11-30,Los Angeles Clippers,Portland Trail Blazers,206.5,8,-330,270,189,15
261,2015-12-01,Cleveland Cavaliers,Washington Wizards,202.5,8.5,-550,425,182,-12
262,2015-12-01,Philadelphia 76ers,Los Angeles Lakers,197.5,0,-130,110,194,12
263,2015-12-01,Brooklyn Nets,Phoenix Suns,207,3,160,-180,185,3
264,2015-12-01,New Orleans Pelicans,Memphis Grizzlies,202.5,1,-120,100,217,-9
265,2015-12-01,Minnesota Timberwolves,Orlando Magic,200,1,-120,100,189,-3
266,2015-12-01,Portland Trail Blazers,Dallas Mavericks,203,0,-125,105,227,-3
267,2015-12-02,Washington Wizards,Los Angeles Lakers,206,9,-650,475,212,-4
268,2015-12-02,Charlotte Bobcats,Golden State Warriors,213.5,10,400,-500,215,-17
269,2015-12-02,Detroit Pistons,Phoenix Suns,203,3.5,-170,150,249,5
270,2015-12-02,New York Knicks,Philadelphia 76ers,191.5,8.5,-420,350,186,12
271,2015-12-02,Chicago Bulls,Denver Nuggets,199,9,-550,425,189,9
272,2015-12-02,Houston Rockets,New Orleans Pelicans,212.5,3,-165,145,209,7
273,2015-12-02,Atlanta Hawks,Toronto Raptors,197,3,-170,150,182,-10
274,2015-12-02,San Antonio Spurs,Milwaukee Bucks,190.5,12.5,-1100,700,165,25
275,2015-12-02,Los Angeles Clippers,Indiana Pacers,202.5,2.5,115,-135,194,-12
276,2015-12-03,Miami Heat,Oklahoma City Thunder,200.5,2.5,160,-180,192,2
277,2015-12-03,Toronto Raptors,Denver Nuggets,196.5,10,-700,500,211,-1
278,2015-12-03,Utah Jazz,Orlando Magic,189.5,5.5,-175,155,197,-9
279,2015-12-03,Memphis Grizzlies,San Antonio Spurs,186.5,2,140,-160,186,-20
280,2015-12-03,Sacramento Kings,Boston Celtics,212.5,2,120,-140,211,-17
281,2015-12-03,Portland Trail Blazers,Indiana Pacers,201.5,2,120,-140,234,12
282,2015-12-04,New York Knicks,Brooklyn Nets,192,4,-165,145,199,17
283,2015-12-04,Washington Wizards,Phoenix Suns,210.5,2.5,125,-145,215,3
284,2015-12-04,Detroit Pistons,Milwaukee Bucks,194,6.5,-270,230,197,7
285,2015-12-04,Atlanta Hawks,Los Angeles Lakers,205,11.5,-900,600,187,13
286,2015-12-04,Dallas Mavericks,Houston Rockets,207,6.5,-220,190,196,-4
287,2015-12-04,New Orleans Pelicans,Cleveland Cavaliers,206,4.5,175,-200,222,6
288,2015-12-05,Philadelphia 76ers,Denver Nuggets,194,3,135,-155,213,-3
289,2015-12-05,Toronto Raptors,Golden State Warriors,209,6.5,290,-350,221,-3
290,2015-12-05,Miami Heat,Cleveland Cavaliers,189.5,0,-210,180,183,15
291,2015-12-05,Minnesota Timberwolves,Portland Trail Blazers,204,1.5,-125,105,212,-6
292,2015-12-05,Houston Rockets,Sacramento Kings,219,4,-155,135,233,7
293,2015-12-05,Chicago Bulls,Charlotte Bobcats,195.5,6.5,-240,200,198,-6
294,2015-12-05,Milwaukee Bucks,New York Knicks,192,1.5,120,-140,197,15
295,2015-12-05,San Antonio Spurs,Boston Celtics,189.5,8.5,-480,390,213,3
296,2015-12-05,Utah Jazz,Indiana Pacers,196,1,110,-130,241,3
297,2015-12-05,Los Angeles Clippers,Orlando Magic,198,2,-135,115,204,2
298,2015-12-06,Memphis Grizzlies,Phoenix Suns,205.5,5,-240,200,188,2
299,2015-12-06,Detroit Pistons,Los Angeles Lakers,198,9.5,-550,425,202,20
300,2015-12-06,Brooklyn Nets,Golden State Warriors,209,11.5,600,-900,212,-16
301,2015-12-06,Washington Wizards,Dallas Mavericks,206,1,115,-135,220,-12
302,2015-12-06,Oklahoma City Thunder,Sacramento Kings,221.5,10,-1000,650,193,3
303,2015-12-07,Charlotte Bobcats,Detroit Pistons,196,3,-135,115,188,20
304,2015-12-07,Philadelphia 76ers,San Antonio Spurs,188,13.5,475,-650,187,-51
305,2015-12-07,New York Knicks,Dallas Mavericks,196,2,-110,-110,201,-7
306,2015-12-07,Toronto Raptors,Los Angeles Lakers,201,12,-950,625,195,9
307,2015-12-07,Miami Heat,Washington Wizards,195.5,7.5,-380,320,217,-11
308,2015-12-07,New Orleans Pelicans,Boston Celtics,216,1,105,-125,204,-18
309,2015-12-07,Chicago Bulls,Phoenix Suns,204.5,6,-320,265,204,-2
310,2015-12-07,Milwaukee Bucks,Portland Trail Blazers,199.5,1.5,110,-130,178,2
311,2015-12-07,Minnesota Timberwolves,Los Angeles Clippers,201.5,1,160,-180,216,-4
312,2015-12-08,Indiana Pacers,Golden State Warriors,213,6,210,-250,254,-8
313,2015-12-08,Cleveland Cavaliers,Portland Trail Blazers,200,9.5,-550,425,205,5
314,2015-12-08,Brooklyn Nets,Houston Rockets,206.5,4,185,-215,215,5
315,2015-12-08,Memphis Grizzlies,Oklahoma City Thunder,204.5,2.5,110,-130,213,-37
316,2015-12-08,Denver Nuggets,Orlando Magic,199,1.5,150,-170,159,-11
317,2015-12-08,Sacramento Kings,Utah Jazz,205.5,2,-150,130,220,8
